Series,V,A,Time,Concentration
RS_S04_INC-1,50,0.000298,40,7.38
RS_S04_INC-1,50,0.000298,42,7.34
RS_S04_INC-1,50,0.000298,44,7.28
RS_S04_INC-1,50,0.000298,46,7.41
RS_S04_INC-1,50,0.000298,48,7.38
RS_S04_INC-1,50,0.000298,50,7.42
RS_S04_INC-1,50,0.000298,52,7.44
RS_S04_INC-1,50,0.000298,54,7.27
RS_S04_INC-1,50,0.000298,56,7.36
RS_S04_INC-1,50,0.000298,58,7.41
RS_S04_INC-1,50,0.000298,60,7.55
RS_S04_INC-1,50,0.000298,62,7.42
RS_S04_INC-1,50,0.000298,64,7.26
RS_S04_INC-1,50,0.000298,66,7.49
RS_S04_INC-1,50,0.000298,68,7.46
RS_S04_INC-1,50,0.000298,70,7.34
RS_S04_INC-1,50,0.000298,72,7.42
RS_S04_INC-1,50,0.000298,74,7.22
RS_S04_INC-1,50,0.000298,76,7.41
RS_S04_INC-1,50,0.000298,78,7.37
RS_S04_INC-1,50,0.000298,80,7.48
RS_S04_INC-1,50,0.000298,82,7.32
RS_S04_INC-1,50,0.000298,84,7.31
RS_S04_INC-1,50,0.000298,86,7.49
RS_S04_INC-1,50,0.000298,88,7.33
RS_S04_INC-1,50,0.000298,90,7.5
RS_S04_INC-1,50,0.000298,92,7.36
RS_S04_INC-1,50,0.000298,94,7.32
RS_S04_INC-1,50,0.000298,96,7.35
RS_S04_INC-1,50,0.000298,98,7.35
RS_S04_INC-1,50,0.000298,100,7.35
RS_S04_INC-1,50,0.000298,102,7.36
RS_S04_INC-1,50,0.000298,104,7.21
RS_S04_INC-1,50,0.000298,106,7.34
RS_S04_INC-1,50,0.000298,108,7.39
RS_S05_INC-1,50,0.000298,0,9.09
RS_S05_INC-1,50,0.000298,2,7.87
RS_S05_INC-1,50,0.000298,4,7.67
RS_S05_INC-1,50,0.000298,6,7.76
RS_S05_INC-1,50,0.000298,8,7.69
RS_S05_INC-1,50,0.000298,10,7.74
RS_S05_INC-1,50,0.000298,12,7.75
RS_S05_INC-1,50,0.000298,14,7.7
RS_S05_INC-1,50,0.000298,16,7.79
RS_S05_INC-1,50,0.000298,18,7.66
RS_S05_INC-1,50,0.000298,20,7.66
RS_S05_INC-1,50,0.000298,22,7.75
RS_S05_INC-1,50,0.000298,24,7.69
RS_S05_INC-1,50,0.000298,26,7.8
RS_S05_INC-1,50,0.000298,28,7.63
RS_S05_INC-1,50,0.000298,30,7.72
RS_S05_INC-1,50,0.000298,32,7.59
RS_S05_INC-1,50,0.000298,34,7.77
RS_S05_INC-1,50,0.000298,36,7.65
RS_S05_INC-1,50,0.000298,38,7.56
RS_S05_INC-1,50,0.000298,40,7.53
RS_S05_INC-1,50,0.000298,42,7.74
RS_S05_INC-1,50,0.000298,44,7.69
RS_S05_INC-1,50,0.000298,46,7.66
RS_S05_INC-1,50,0.000298,48,7.63
RS_S05_INC-1,50,0.000298,50,7.69
RS_S05_INC-1,50,0.000298,52,7.57
RS_S05_INC-1,50,0.000298,54,7.65
RS_S05_INC-1,50,0.000298,56,7.68
RS_S05_INC-1,50,0.000298,58,7.71
RS_S05_INC-1,50,0.000298,60,7.57
RS_S05_INC-1,50,0.000298,62,7.68
RS_S05_INC-1,50,0.000298,64,7.6
RS_S05_INC-1,50,0.000298,66,7.7
RS_S05_INC-1,50,0.000298,68,7.52
RS_S05_INC-1,50,0.000298,70,7.7
RS_S05_INC-1,50,0.000298,72,7.59
RS_S05_INC-1,50,0.000298,74,7.7
RS_S05_INC-1,50,0.000298,76,7.61
RS_S05_INC-1,50,0.000298,78,7.67
RS_S05_INC-1,50,0.000298,80,7.53
RS_S05_INC-1,50,0.000298,82,7.69
RS_S05_INC-1,50,0.000298,84,7.63
RS_S05_INC-1,50,0.000298,86,7.55
RS_S05_INC-1,50,0.000298,88,7.6
RS_S05_INC-1,50,0.000298,90,7.63
RS_S05_INC-1,50,0.000298,92,7.56
RS_S05_INC-1,50,0.000298,94,7.65
RS_S05_INC-1,50,0.000298,96,7.71
RS_S05_INC-1,50,0.000298,98,7.64
RS_S05_INC-1,50,0.000298,100,7.59
RS_S05_INC-1,50,0.000298,102,7.55
RS_S05_INC-1,50,0.000298,104,7.71
RS_S05_INC-1,50,0.000298,106,7.54
RS_S05_INC-1,50,0.000298,108,7.59
RS_S05_INC-1,50,0.000298,110,7.61
RS_S06_INC-1,50,0.000298,0,9.09
RS_S06_INC-1,50,0.000298,2,7.47
RS_S06_INC-1,50,0.000298,4,7.28
RS_S06_INC-1,50,0.000298,6,7.17
RS_S06_INC-1,50,0.000298,8,7.38
RS_S06_INC-1,50,0.000298,10,7.32
RS_S06_INC-1,50,0.000298,12,7.33
RS_S06_INC-1,50,0.000298,14,7.3
RS_S06_INC-1,50,0.000298,16,7.36
RS_S06_INC-1,50,0.000298,18,7.39
RS_S06_INC-1,50,0.000298,20,7.52
RS_S06_INC-1,50,0.000298,22,7.39
RS_S06_INC-1,50,0.000298,24,7.34
RS_S06_INC-1,50,0.000298,26,7.39
RS_S06_INC-1,50,0.000298,28,7.51
RS_S06_INC-1,50,0.000298,30,7.4
RS_S06_INC-1,50,0.000298,32,7.37
RS_S06_INC-1,50,0.000298,34,7.37
RS_S06_INC-1,50,0.000298,36,7.56
RS_S06_INC-1,50,0.000298,38,7.48
RS_S06_INC-1,50,0.000298,40,7.41
RS_S06_INC-1,50,0.000298,42,7.43
RS_S06_INC-1,50,0.000298,44,7.65
RS_S06_INC-1,50,0.000298,46,7.45
RS_S06_INC-1,50,0.000298,48,7.4
RS_S06_INC-1,50,0.000298,50,7.56
RS_S06_INC-1,50,0.000298,52,7.47
RS_S06_INC-1,50,0.000298,54,7.43
RS_S06_INC-1,50,0.000298,56,7.49
RS_S06_INC-1,50,0.000298,58,7.59
RS_S06_INC-1,50,0.000298,60,7.5
RS_S06_INC-1,50,0.000298,62,7.43
RS_S06_INC-1,50,0.000298,64,7.6
RS_S06_INC-1,50,0.000298,66,7.62
RS_S06_INC-1,50,0.000298,68,7.46
RS_S06_INC-1,50,0.000298,70,7.47
RS_S06_INC-1,50,0.000298,72,7.65
RS_S06_INC-1,50,0.000298,74,7.55
RS_S06_INC-1,50,0.000298,76,7.45
RS_S06_INC-1,50,0.000298,78,7.49
RS_S06_INC-1,50,0.000298,80,7.52
RS_S06_INC-1,50,0.000298,82,7.53
RS_S06_INC-1,50,0.000298,84,7.5
RS_S06_INC-1,50,0.000298,86,7.48
RS_S06_INC-1,50,0.000298,88,7.57
RS_S06_INC-1,50,0.000298,90,7.46
RS_S06_INC-1,50,0.000298,92,7.47
RS_S06_INC-1,50,0.000298,94,7.3
RS_S06_INC-1,50,0.000298,96,7.61
RS_S06_INC-1,50,0.000298,98,7.55
RS_S06_INC-1,50,0.000298,100,7.5
RS_S06_INC-1,50,0.000298,102,7.48
RS_S06_INC-1,50,0.000298,104,7.61
RS_S06_INC-1,50,0.000298,106,7.56
RS_S06_INC-1,50,0.000298,108,7.46
RS_S07_INC-1,50,0.000298,0,9.09
RS_S07_INC-1,50,0.000298,2,8.99
RS_S07_INC-1,50,0.000298,4,8.63
RS_S07_INC-1,50,0.000298,6,8.83
RS_S07_INC-1,50,0.000298,8,8.67
RS_S07_INC-1,50,0.000298,10,8.83
RS_S07_INC-1,50,0.000298,12,8.71
RS_S07_INC-1,50,0.000298,14,8.79
RS_S07_INC-1,50,0.000298,16,8.72
RS_S07_INC-1,50,0.000298,18,8.93
RS_S07_INC-1,50,0.000298,20,8.72
RS_S07_INC-1,50,0.000298,22,8.93
RS_S07_INC-1,50,0.000298,24,8.71
RS_S07_INC-1,50,0.000298,26,8.78
RS_S07_INC-1,50,0.000298,28,8.7
RS_S07_INC-1,50,0.000298,30,8.76
RS_S07_INC-1,50,0.000298,32,8.84
RS_S07_INC-1,50,0.000298,34,8.73
RS_S07_INC-1,50,0.000298,36,8.96
RS_S07_INC-1,50,0.000298,38,8.66
RS_S07_INC-1,50,0.000298,40,8.85
RS_S07_INC-1,50,0.000298,42,8.67
RS_S07_INC-1,50,0.000298,44,8.84
RS_S07_INC-1,50,0.000298,46,8.78
RS_S07_INC-1,50,0.000298,48,8.76
RS_S07_INC-1,50,0.000298,50,8.76
RS_S07_INC-1,50,0.000298,52,8.87
RS_S07_INC-1,50,0.000298,54,8.72
RS_S07_INC-1,50,0.000298,56,8.85
RS_S07_INC-1,50,0.000298,58,8.95
RS_S07_INC-1,50,0.000298,60,8.75
RS_S07_INC-1,50,0.000298,62,8.9
RS_S07_INC-1,50,0.000298,64,8.71
RS_S07_INC-1,50,0.000298,66,8.7
RS_S07_INC-1,50,0.000298,68,8.74
RS_S07_INC-1,50,0.000298,70,8.89
RS_S07_INC-1,50,0.000298,72,8.78
RS_S07_INC-1,50,0.000298,74,8.72
RS_S07_INC-1,50,0.000298,76,8.92
RS_S07_INC-1,50,0.000298,78,8.75
RS_S07_INC-1,50,0.000298,80,8.96
RS_S07_INC-1,50,0.000298,82,8.71
RS_S07_INC-1,50,0.000298,84,8.82
RS_S07_INC-1,50,0.000298,86,8.81
RS_S07_INC-1,50,0.000298,88,8.7
RS_S07_INC-1,50,0.000298,90,8.98
RS_S07_INC-1,50,0.000298,92,8.67
RS_S07_INC-1,50,0.000298,94,8.9
RS_S07_INC-1,50,0.000298,96,8.73
RS_S07_INC-1,50,0.000298,98,8.73
RS_S07_INC-1,50,0.000298,100,8.93
RS_S07_INC-1,50,0.000298,102,8.77
RS_S07_INC-1,50,0.000298,104,8.94
RS_S07_INC-1,50,0.000298,106,8.8
RS_S07_INC-1,50,0.000298,108,8.93
RS_S08_INC-1,50,0.000298,0,9.09
RS_S08_INC-1,50,0.000298,2,8.72
RS_S08_INC-1,50,0.000298,4,8.75
RS_S08_INC-1,50,0.000298,6,8.78
RS_S08_INC-1,50,0.000298,8,8.62
RS_S08_INC-1,50,0.000298,10,8.76
RS_S08_INC-1,50,0.000298,12,8.65
RS_S08_INC-1,50,0.000298,14,8.59
RS_S08_INC-1,50,0.000298,16,8.68
RS_S08_INC-1,50,0.000298,18,8.59
RS_S08_INC-1,50,0.000298,20,8.58
RS_S08_INC-1,50,0.000298,22,8.72
RS_S08_INC-1,50,0.000298,24,8.68
RS_S08_INC-1,50,0.000298,26,8.65
RS_S08_INC-1,50,0.000298,28,8.8
RS_S08_INC-1,50,0.000298,30,8.62
RS_S08_INC-1,50,0.000298,32,8.62
RS_S08_INC-1,50,0.000298,34,8.78
RS_S08_INC-1,50,0.000298,36,8.73
RS_S08_INC-1,50,0.000298,38,8.6
RS_S08_INC-1,50,0.000298,40,8.77
RS_S08_INC-1,50,0.000298,42,8.72
RS_S08_INC-1,50,0.000298,44,8.68
RS_S08_INC-1,50,0.000298,46,8.73
RS_S08_INC-1,50,0.000298,48,8.7
RS_S08_INC-1,50,0.000298,50,8.69
RS_S08_INC-1,50,0.000298,52,8.73
RS_S08_INC-1,50,0.000298,54,8.67
RS_S08_INC-1,50,0.000298,56,8.6
RS_S08_INC-1,50,0.000298,58,8.73
RS_S08_INC-1,50,0.000298,60,8.66
RS_S08_INC-1,50,0.000298,62,8.76
RS_S08_INC-1,50,0.000298,64,8.68
RS_S08_INC-1,50,0.000298,66,8.63
RS_S08_INC-1,50,0.000298,68,8.69
RS_S08_INC-1,50,0.000298,70,8.77
RS_S08_INC-1,50,0.000298,72,8.75
RS_S08_INC-1,50,0.000298,74,8.7
RS_S08_INC-1,50,0.000298,76,8.68
RS_S08_INC-1,50,0.000298,78,8.65
RS_S08_INC-1,50,0.000298,80,8.71
RS_S08_INC-1,50,0.000298,82,8.72
RS_S08_INC-1,50,0.000298,84,8.67
RS_S08_INC-1,50,0.000298,86,8.59
RS_S08_INC-1,50,0.000298,88,8.82
RS_S08_INC-1,50,0.000298,90,8.71
RS_S08_INC-1,50,0.000298,92,8.67
RS_S08_INC-1,50,0.000298,94,8.8
RS_S08_INC-1,50,0.000298,96,8.7
RS_S08_INC-1,50,0.000298,98,8.75
RS_S08_INC-1,50,0.000298,100,8.7
RS_S08_INC-1,50,0.000298,102,8.66
RS_S08_INC-1,50,0.000298,104,8.61
RS_S08_INC-1,50,0.000298,106,8.63
RS_S08_INC-1,50,0.000298,108,8.73
RS_S09_INC-1,50,0.000298,0,9.09
RS_S09_INC-1,50,0.000298,2,7.86
RS_S09_INC-1,50,0.000298,4,7.71
RS_S09_INC-1,50,0.000298,6,7.71
RS_S09_INC-1,50,0.000298,8,7.64
RS_S09_INC-1,50,0.000298,10,7.71
RS_S09_INC-1,50,0.000298,12,7.69
RS_S09_INC-1,50,0.000298,14,7.75
RS_S09_INC-1,50,0.000298,16,7.69
RS_S09_INC-1,50,0.000298,18,7.7
RS_S09_INC-1,50,0.000298,20,7.7
RS_S09_INC-1,50,0.000298,22,7.69
RS_S09_INC-1,50,0.000298,24,7.75
RS_S09_INC-1,50,0.000298,26,7.72
RS_S09_INC-1,50,0.000298,28,7.66
RS_S09_INC-1,50,0.000298,30,7.68
RS_S09_INC-1,50,0.000298,32,7.71
RS_S09_INC-1,50,0.000298,34,7.66
RS_S09_INC-1,50,0.000298,36,7.71
RS_S09_INC-1,50,0.000298,38,7.6
RS_S09_INC-1,50,0.000298,40,7.75
RS_S09_INC-1,50,0.000298,42,7.66
RS_S09_INC-1,50,0.000298,44,7.7
RS_S09_INC-1,50,0.000298,46,7.72
RS_S09_INC-1,50,0.000298,48,7.68
RS_S09_INC-1,50,0.000298,50,7.76
RS_S09_INC-1,50,0.000298,52,7.64
RS_S09_INC-1,50,0.000298,54,7.69
RS_S09_INC-1,50,0.000298,56,7.71
RS_S09_INC-1,50,0.000298,58,7.6
RS_S09_INC-1,50,0.000298,60,7.67
RS_S09_INC-1,50,0.000298,62,7.73
RS_S09_INC-1,50,0.000298,64,7.63
RS_S09_INC-1,50,0.000298,66,7.69
RS_S09_INC-1,50,0.000298,68,7.67
RS_S09_INC-1,50,0.000298,70,7.68
RS_S09_INC-1,50,0.000298,72,7.7
RS_S09_INC-1,50,0.000298,74,7.64
RS_S09_INC-1,50,0.000298,76,7.66
RS_S09_INC-1,50,0.000298,78,7.68
RS_S09_INC-1,50,0.000298,80,7.68
RS_S09_INC-1,50,0.000298,82,7.65
RS_S09_INC-1,50,0.000298,84,7.71
RS_S09_INC-1,50,0.000298,86,7.7
RS_S09_INC-1,50,0.000298,88,7.62
RS_S09_INC-1,50,0.000298,90,7.66
RS_S09_INC-1,50,0.000298,92,7.7
RS_S09_INC-1,50,0.000298,94,7.71
RS_S09_INC-1,50,0.000298,96,7.71
RS_S09_INC-1,50,0.000298,98,7.74
RS_S09_INC-1,50,0.000298,100,7.71
RS_S09_INC-1,50,0.000298,102,7.66
RS_S09_INC-1,50,0.000298,104,7.74
RS_S09_INC-1,50,0.000298,106,7.69
RS_S09_INC-1,50,0.000298,108,7.65
RS_S09_INC-1,50,0.000298,110,7.69
RS_S10_INC-1,50,0.000298,0,9.09
RS_S10_INC-1,50,0.000298,2,8.57
RS_S10_INC-1,50,0.000298,4,8.44
RS_S10_INC-1,50,0.000298,6,8.56
RS_S10_INC-1,50,0.000298,8,8.54
RS_S10_INC-1,50,0.000298,10,8.65
RS_S10_INC-1,50,0.000298,12,8.56
RS_S10_INC-1,50,0.000298,14,8.54
RS_S10_INC-1,50,0.000298,16,8.51
RS_S10_INC-1,50,0.000298,18,8.56
RS_S10_INC-1,50,0.000298,20,8.54
RS_S10_INC-1,50,0.000298,22,8.54
RS_S10_INC-1,50,0.000298,24,8.56
RS_S10_INC-1,50,0.000298,26,8.49
RS_S10_INC-1,50,0.000298,28,8.63
RS_S10_INC-1,50,0.000298,30,8.5
RS_S10_INC-1,50,0.000298,32,8.59
RS_S10_INC-1,50,0.000298,34,8.55
RS_S10_INC-1,50,0.000298,36,8.53
RS_S10_INC-1,50,0.000298,38,8.46
RS_S10_INC-1,50,0.000298,40,8.54
RS_S10_INC-1,50,0.000298,42,8.49
RS_S10_INC-1,50,0.000298,44,8.5
RS_S10_INC-1,50,0.000298,46,8.54
RS_S10_INC-1,50,0.000298,48,8.54
RS_S10_INC-1,50,0.000298,50,8.54
RS_S10_INC-1,50,0.000298,52,8.48
RS_S10_INC-1,50,0.000298,54,8.61
RS_S10_INC-1,50,0.000298,56,8.48
RS_S10_INC-1,50,0.000298,58,8.52
RS_S10_INC-1,50,0.000298,60,8.48
RS_S10_INC-1,50,0.000298,62,8.56
RS_S10_INC-1,50,0.000298,64,8.53
RS_S10_INC-1,50,0.000298,66,8.54
RS_S10_INC-1,50,0.000298,68,8.59
RS_S10_INC-1,50,0.000298,70,8.55
RS_S10_INC-1,50,0.000298,72,8.52
RS_S10_INC-1,50,0.000298,74,8.46
RS_S10_INC-1,50,0.000298,76,8.49
RS_S10_INC-1,50,0.000298,78,8.5
RS_S10_INC-1,50,0.000298,80,8.53
RS_S10_INC-1,50,0.000298,82,8.48
RS_S10_INC-1,50,0.000298,84,8.5
RS_S10_INC-1,50,0.000298,86,8.54
RS_S10_INC-1,50,0.000298,88,8.49
RS_S10_INC-1,50,0.000298,90,8.56
RS_S10_INC-1,50,0.000298,92,8.53
RS_S10_INC-1,50,0.000298,94,8.52
RS_S10_INC-1,50,0.000298,96,8.55
RS_S10_INC-1,50,0.000298,98,8.53
RS_S10_INC-1,50,0.000298,100,8.52
RS_S10_INC-1,50,0.000298,102,8.41
RS_S10_INC-1,50,0.000298,104,8.58
RS_S10_INC-1,50,0.000298,106,8.5
RS_S10_INC-1,50,0.000298,108,8.52
RS_S10_INC-1,50,0.000298,110,8.57
RS_S11_INC-1,50,0.000298,0,9.09
RS_S11_INC-1,50,0.000298,2,8.93
RS_S11_INC-1,50,0.000298,4,8.93
RS_S11_INC-1,50,0.000298,6,9.08
RS_S11_INC-1,50,0.000298,8,8.96
RS_S11_INC-1,50,0.000298,10,8.87
RS_S11_INC-1,50,0.000298,12,8.94
RS_S11_INC-1,50,0.000298,14,8.88
RS_S11_INC-1,50,0.000298,16,8.78
RS_S11_INC-1,50,0.000298,18,8.78
RS_S11_INC-1,50,0.000298,20,8.79
RS_S11_INC-1,50,0.000298,22,8.8
RS_S11_INC-1,50,0.000298,24,8.87
RS_S11_INC-1,50,0.000298,26,8.84
RS_S11_INC-1,50,0.000298,28,8.78
RS_S11_INC-1,50,0.000298,30,8.77
RS_S11_INC-1,50,0.000298,32,8.79
RS_S11_INC-1,50,0.000298,34,8.71
RS_S11_INC-1,50,0.000298,36,8.7
RS_S11_INC-1,50,0.000298,38,8.83
RS_S11_INC-1,50,0.000298,40,8.79
RS_S11_INC-1,50,0.000298,42,8.66
RS_S11_INC-1,50,0.000298,44,8.83
RS_S11_INC-1,50,0.000298,46,8.68
RS_S11_INC-1,50,0.000298,48,8.64
RS_S11_INC-1,50,0.000298,50,8.59
RS_S11_INC-1,50,0.000298,52,8.66
RS_S11_INC-1,50,0.000298,54,8.67
RS_S11_INC-1,50,0.000298,56,8.79
RS_S11_INC-1,50,0.000298,58,8.67
RS_S11_INC-1,50,0.000298,60,8.61
RS_S11_INC-1,50,0.000298,62,8.71
RS_S11_INC-1,50,0.000298,64,8.62
RS_S11_INC-1,50,0.000298,66,8.64
RS_S11_INC-1,50,0.000298,68,8.54
RS_S11_INC-1,50,0.000298,70,8.69
RS_S11_INC-1,50,0.000298,72,8.67
RS_S11_INC-1,50,0.000298,74,8.74
RS_S11_INC-1,50,0.000298,76,8.7
RS_S11_INC-1,50,0.000298,78,8.6
RS_S11_INC-1,50,0.000298,80,8.68
RS_S11_INC-1,50,0.000298,82,8.59
RS_S11_INC-1,50,0.000298,84,8.66
RS_S11_INC-1,50,0.000298,86,8.57
RS_S11_INC-1,50,0.000298,88,8.59
RS_S11_INC-1,50,0.000298,90,8.53
RS_S11_INC-1,50,0.000298,92,8.7
RS_S11_INC-1,50,0.000298,94,8.69
RS_S11_INC-1,50,0.000298,96,8.72
RS_S11_INC-1,50,0.000298,98,8.62
RS_S11_INC-1,50,0.000298,100,8.62
RS_S11_INC-1,50,0.000298,102,8.69
RS_S11_INC-1,50,0.000298,104,8.55
RS_S11_INC-1,50,0.000298,106,8.57
RS_S11_INC-1,50,0.000298,108,8.47
RS_S11_INC-1,50,0.000298,110,8.73
RS_S12_INC-1,50,0.000298,0,9.09
RS_S12_INC-1,50,0.000298,2,9.97
RS_S12_INC-1,50,0.000298,4,10.24
RS_S12_INC-1,50,0.000298,6,10.13
RS_S12_INC-1,50,0.000298,8,10.32
RS_S12_INC-1,50,0.000298,10,10.18
RS_S12_INC-1,50,0.000298,12,10.06
RS_S12_INC-1,50,0.000298,14,10.13
RS_S12_INC-1,50,0.000298,16,10.09
RS_S12_INC-1,50,0.000298,18,10.25
RS_S12_INC-1,50,0.000298,20,10.09
RS_S12_INC-1,50,0.000298,22,10.08
RS_S12_INC-1,50,0.000298,24,10.17
RS_S12_INC-1,50,0.000298,26,10
RS_S12_INC-1,50,0.000298,28,10.04
RS_S12_INC-1,50,0.000298,30,10.03
RS_S12_INC-1,50,0.000298,32,10.27
RS_S12_INC-1,50,0.000298,34,10.01
RS_S12_INC-1,50,0.000298,36,10.19
RS_S12_INC-1,50,0.000298,38,10.03
RS_S12_INC-1,50,0.000298,40,10.13
RS_S12_INC-1,50,0.000298,42,9.9
RS_S12_INC-1,50,0.000298,44,10.05
RS_S12_INC-1,50,0.000298,46,10.13
RS_S12_INC-1,50,0.000298,48,9.93
RS_S12_INC-1,50,0.000298,50,10
RS_S12_INC-1,50,0.000298,52,9.96
RS_S12_INC-1,50,0.000298,54,10.07
RS_S12_INC-1,50,0.000298,56,9.94
RS_S12_INC-1,50,0.000298,58,10.12
RS_S12_INC-1,50,0.000298,60,9.87
RS_S12_INC-1,50,0.000298,62,9.99
RS_S12_INC-1,50,0.000298,64,10.05
RS_S12_INC-1,50,0.000298,66,10.01
RS_S12_INC-1,50,0.000298,68,10.1
RS_S12_INC-1,50,0.000298,70,9.82
RS_S12_INC-1,50,0.000298,72,9.99
RS_S12_INC-1,50,0.000298,74,9.76
RS_S12_INC-1,50,0.000298,76,10
RS_S12_INC-1,50,0.000298,78,9.82
RS_S12_INC-1,50,0.000298,80,9.9
RS_S12_INC-1,50,0.000298,82,9.88
RS_S12_INC-1,50,0.000298,84,9.88
RS_S12_INC-1,50,0.000298,86,9.93
RS_S12_INC-1,50,0.000298,88,9.77
RS_S12_INC-1,50,0.000298,90,10
RS_S12_INC-1,50,0.000298,92,9.79
RS_S12_INC-1,50,0.000298,94,9.92
RS_S12_INC-1,50,0.000298,96,9.95
RS_S12_INC-1,50,0.000298,98,9.88
RS_S12_INC-1,50,0.000298,100,9.95
RS_S12_INC-1,50,0.000298,102,9.83
RS_S12_INC-1,50,0.000298,104,9.92
RS_S12_INC-1,50,0.000298,106,9.86
RS_S12_INC-1,50,0.000298,108,10.03
RS_S12_INC-1,50,0.000298,110,9.77
RS_S13_INC-1,50,0.000298,0,9.09
RS_S13_INC-1,50,0.000298,2,8.61
RS_S13_INC-1,50,0.000298,4,8.43
RS_S13_INC-1,50,0.000298,6,8.51
RS_S13_INC-1,50,0.000298,8,8.32
RS_S13_INC-1,50,0.000298,10,8.43
RS_S13_INC-1,50,0.000298,12,8.33
RS_S13_INC-1,50,0.000298,14,8.44
RS_S13_INC-1,50,0.000298,16,8.37
RS_S13_INC-1,50,0.000298,18,8.39
RS_S13_INC-1,50,0.000298,20,8.35
RS_S13_INC-1,50,0.000298,22,8.3
RS_S13_INC-1,50,0.000298,24,8.34
RS_S13_INC-1,50,0.000298,26,8.25
RS_S13_INC-1,50,0.000298,28,8.34
RS_S13_INC-1,50,0.000298,30,8.29
RS_S13_INC-1,50,0.000298,32,8.36
RS_S13_INC-1,50,0.000298,34,8.29
RS_S13_INC-1,50,0.000298,36,8.31
RS_S13_INC-1,50,0.000298,38,8.33
RS_S13_INC-1,50,0.000298,40,8.33
RS_S13_INC-1,50,0.000298,42,8.42
RS_S13_INC-1,50,0.000298,44,8.37
RS_S13_INC-1,50,0.000298,46,8.34
RS_S13_INC-1,50,0.000298,48,8.28
RS_S13_INC-1,50,0.000298,50,8.25
RS_S13_INC-1,50,0.000298,52,8.36
RS_S13_INC-1,50,0.000298,54,8.32
RS_S13_INC-1,50,0.000298,56,8.26
RS_S13_INC-1,50,0.000298,58,8.26
RS_S13_INC-1,50,0.000298,60,8.25
RS_S13_INC-1,50,0.000298,62,8.41
RS_S13_INC-1,50,0.000298,64,8.39
RS_S13_INC-1,50,0.000298,66,8.36
RS_S13_INC-1,50,0.000298,68,8.3
RS_S13_INC-1,50,0.000298,70,8.26
RS_S13_INC-1,50,0.000298,72,8.37
RS_S13_INC-1,50,0.000298,74,8.38
RS_S13_INC-1,50,0.000298,76,8.25
RS_S13_INC-1,50,0.000298,78,8.32
RS_S13_INC-1,50,0.000298,80,8.27
RS_S13_INC-1,50,0.000298,82,8.35
RS_S13_INC-1,50,0.000298,84,8.3
RS_S13_INC-1,50,0.000298,86,8.23
RS_S13_INC-1,50,0.000298,88,8.41
RS_S13_INC-1,50,0.000298,90,8.34
RS_S13_INC-1,50,0.000298,92,8.28
RS_S13_INC-1,50,0.000298,94,8.33
RS_S13_INC-1,50,0.000298,96,8.34
RS_S13_INC-1,50,0.000298,98,8.32
RS_S13_INC-1,50,0.000298,100,8.35
RS_S13_INC-1,50,0.000298,102,8.3
RS_S13_INC-1,50,0.000298,104,8.37
RS_S13_INC-1,50,0.000298,106,8.28
RS_S13_INC-1,50,0.000298,108,8.23
RS_S13_INC-1,50,0.000298,110,8.28
RS_S14_INC-1,50,0.000298,0,9.09
RS_S14_INC-1,50,0.000298,2,8.3
RS_S14_INC-1,50,0.000298,4,8.11
RS_S14_INC-1,50,0.000298,6,8.18
RS_S14_INC-1,50,0.000298,8,8.14
RS_S14_INC-1,50,0.000298,10,8.14
RS_S14_INC-1,50,0.000298,12,8.21
RS_S14_INC-1,50,0.000298,14,8.21
RS_S14_INC-1,50,0.000298,16,8.22
RS_S14_INC-1,50,0.000298,18,8.21
RS_S14_INC-1,50,0.000298,20,8.24
RS_S14_INC-1,50,0.000298,22,8.18
RS_S14_INC-1,50,0.000298,24,8.14
RS_S14_INC-1,50,0.000298,26,8.17
RS_S14_INC-1,50,0.000298,28,8.18
RS_S14_INC-1,50,0.000298,30,8.22
RS_S14_INC-1,50,0.000298,32,8.2
RS_S14_INC-1,50,0.000298,34,8.21
RS_S14_INC-1,50,0.000298,36,8.2
RS_S14_INC-1,50,0.000298,38,8.17
RS_S14_INC-1,50,0.000298,40,8.12
RS_S14_INC-1,50,0.000298,42,8.12
RS_S14_INC-1,50,0.000298,44,8.16
RS_S14_INC-1,50,0.000298,46,8.18
RS_S14_INC-1,50,0.000298,48,8.15
RS_S14_INC-1,50,0.000298,50,8.25
RS_S14_INC-1,50,0.000298,52,8.18
RS_S14_INC-1,50,0.000298,54,8.17
RS_S14_INC-1,50,0.000298,56,8.09
RS_S14_INC-1,50,0.000298,58,8.23
RS_S14_INC-1,50,0.000298,60,8.28
RS_S14_INC-1,50,0.000298,62,8.1
RS_S14_INC-1,50,0.000298,64,8.12
RS_S14_INC-1,50,0.000298,66,8.19
RS_S14_INC-1,50,0.000298,68,8.03
RS_S14_INC-1,50,0.000298,70,8.22
RS_S14_INC-1,50,0.000298,72,8.02
RS_S14_INC-1,50,0.000298,74,7.94
RS_S14_INC-1,50,0.000298,76,8.17
RS_S14_INC-1,50,0.000298,78,8.04
RS_S14_INC-1,50,0.000298,80,8.14
RS_S14_INC-1,50,0.000298,82,8.07
RS_S14_INC-1,50,0.000298,84,8.1
RS_S14_INC-1,50,0.000298,86,8.2
RS_S14_INC-1,50,0.000298,88,8.08
RS_S14_INC-1,50,0.000298,90,8.07
RS_S14_INC-1,50,0.000298,92,8.18
